kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786201200000,6,4,35.270
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786204800000,6,4,35.240
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786208400000,6,6,35.240
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786212000000,6,6,35.240
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786215600000,6,6,35.240
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786219200000,6,6,35.240
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786222800000,6,4,35.230
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786226400000,6,4,35.210
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786230000000,6,4,35.190
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786240800000,6,4,35.120
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786244400000,6,4,35.100
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786251600000,6,4,35.040
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786255200000,6,4,35.010
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786258800000,6,4,34.980
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786262400000,6,4,34.940
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786266000000,6,4,34.910
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786269600000,6,4,34.880
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786273200000,6,4,34.850
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786280400000,6,4,34.810
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786284000000,6,4,34.800
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786287600000,6,4,34.790
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786291200000,6,6,34.790
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786294800000,6,5,34.800
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786298400000,6,6,34.800
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786302000000,6,6,34.800
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786305600000,6,4,34.790
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786309200000,6,6,34.790
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786312800000,6,4,34.770
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786316400000,6,4,34.750
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786320000000,6,4,34.730
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786327200000,6,4,34.670
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786334400000,6,4,34.610
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786341600000,6,4,34.560
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786348800000,6,4,34.520
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786352400000,6,4,34.510
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786359600000,6,5,34.530
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786363200000,6,4,34.520
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786370400000,6,5,34.540
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786374000000,6,5,34.550
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786377600000,6,5,34.570
1,虎渡河,0,23,0,0,0,0,0,1,61501400,太平口,0,1786381200000,6,6,34.570
