kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786201200000,6,4,35.210
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786204800000,6,4,35.190
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786208400000,6,6,35.190
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786212000000,6,6,35.190
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786215600000,6,5,35.200
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786219200000,6,6,35.200
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786222800000,6,4,35.190
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786226400000,6,4,35.170
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786230000000,6,4,35.140
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786240800000,6,4,35.070
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786244400000,6,4,35.040
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786251600000,6,4,34.990
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786255200000,6,4,34.950
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786258800000,6,4,34.920
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786262400000,6,4,34.890
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786266000000,6,4,34.850
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786269600000,6,4,34.820
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786273200000,6,4,34.790
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786280400000,6,4,34.760
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786284000000,6,4,34.750
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786287600000,6,6,34.750
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786291200000,6,6,34.750
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786294800000,6,5,34.760
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786298400000,6,6,34.760
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786302000000,6,4,34.750
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786305600000,6,6,34.750
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786309200000,6,4,34.740
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786312800000,6,4,34.720
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786316400000,6,4,34.700
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786320000000,6,4,34.680
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786327200000,6,4,34.610
1,长江,0,4,0,0,0,0,0,1,60108100,陈家湾,0,1786334400000,6,4,34.550
