kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786201200000,6,5,40.800
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786204800000,6,5,40.820
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786208400000,6,4,40.770
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786212000000,6,4,40.680
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786215600000,6,4,40.620
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786219200000,6,4,40.560
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786222800000,6,4,40.520
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786226400000,6,4,40.490
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786230000000,6,4,40.460
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786240800000,6,4,40.370
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786244400000,6,4,40.310
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786251600000,6,4,40.220
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786255200000,6,4,40.200
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786258800000,6,4,40.180
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786262400000,6,4,40.170
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786266000000,6,5,40.200
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786269600000,6,5,40.270
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786273200000,6,5,40.330
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786280400000,6,5,40.430
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786284000000,6,5,40.460
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786287600000,6,4,40.450
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786291200000,6,4,40.440
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786294800000,6,4,40.410
1,长江,0,1,0,0,0,0,0,1,60107350,宜都,0,1786298400000,6,4,40.330
