kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788206400000,6,6,33.850
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788220800000,6,6,33.850
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788238800000,6,6,33.860
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788256800000,6,6,33.860
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788274800000,6,4,33.790
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788285600000,6,4,33.710
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788296400000,6,4,33.670
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788303600000,6,4,33.660
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788310800000,6,4,33.650
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788328800000,6,4,33.640
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788346800000,6,4,33.600
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788361200000,6,4,33.530
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788372000000,6,4,33.470
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788382800000,6,4,33.410
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788390000000,6,4,33.380
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788397200000,6,4,33.360
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788415200000,6,6,33.370
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788433200000,6,4,33.310
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788447600000,6,4,33.280
1,虎渡河,0,17,0,0,0,0,0,1,61501600,黄闸上,0,1788458400000,6,4,33.240
