kind,q,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,48.100,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788206400000,6,5,33.890
1,48.700,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788220800000,6,6,33.900
1,44.900,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788238800000,6,4,33.840
1,32.900,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788256800000,6,4,33.770
1,27.800,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788274800000,6,4,33.660
1,26.800,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788285600000,6,5,33.640
1,26.800,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788296400000,6,6,33.640
1,26.400,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788303600000,6,4,33.630
1,25.400,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788310800000,6,4,33.610
1,23.100,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788328800000,6,4,33.560
1,19.100,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788346800000,6,4,33.470
1,17.100,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788361200000,6,4,33.390
1,16.200,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788372000000,6,4,33.350
1,15.500,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788382800000,6,4,33.320
1,15.000,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788390000000,6,4,33.300
1,14.700,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788397200000,6,6,33.290
1,13.800,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788415200000,6,4,33.250
1,20.400,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788433200000,6,6,33.220
1,19.400,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788447600000,6,4,33.160
1,19.200,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788458400000,6,6,33.150
1,19.000,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788469200000,6,6,33.140
1,18.900,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788476400000,6,4,33.130
1,18.500,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788483600000,6,4,33.110
1,17.300,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788501600000,6,4,33.040
1,16.800,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788519600000,6,4,33.010
1,16.100,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788534000000,6,4,32.970
1,15.700,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788544800000,6,6,32.950
1,15.700,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788552000000,6,6,32.950
1,15.700,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788559200000,6,6,32.950
1,15.700,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788566400000,6,6,32.950
1,14.500,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788584400000,6,4,32.870
1,14.200,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788598800000,6,6,32.850
1,13.700,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788609600000,6,4,32.820
1,13.000,虎渡河,0,16,0,0,0,0,0,1,61501500,弥陀寺,0,1788624000000,6,4,32.770
