oq,q,stcd,stnm,tm,wptn,z,rvnm
0,0,60106000,万县,1788202800000,5,158.45,长江干流
0,0,60106000,万县,1788217200000,5,158.62,长江干流
0,0,60106000,万县,1788235200000,4,158.68,长江干流
0,0,60106000,万县,1788253200000,5,158.91,长江干流
0,0,60106000,万县,1788271200000,4,158.96,长江干流
0,0,60106000,万县,1788282000000,4,158.9,长江干流
0,0,60106000,万县,1788292800000,5,158.98,长江干流
0,0,60106000,万县,1788300000000,5,159.06,长江干流
0,0,60106000,万县,1788307200000,5,159.1,长江干流
0,0,60106000,万县,1788325200000,5,159.09,长江干流
0,0,60106000,万县,1788343200000,5,159.24,长江干流
0,0,60106000,万县,1788357600000,4,159.22,长江干流
0,0,60106000,万县,1788368400000,4,159.15,长江干流
0,0,60106000,万县,1788379200000,5,159.21,长江干流
,,60106000,万县,1788390000000,5,159.280,长江干流
0,0,60106000,万县,1788393600000,4,159.26,长江干流
0,0,60106000,万县,1788411600000,5,159.22,长江干流
0,0,60106000,万县,1788429600000,5,159.34,长江干流
