oq,q,stcd,stnm,tm,wptn,z,rvnm
0,6210,60103400,向家坝,1788202800000,4,270.5,金沙江
0,6100,60103400,向家坝,1788217200000,4,270.39,金沙江
0,6030,60103400,向家坝,1788235200000,4,270.35,金沙江
0,6620,60103400,向家坝,1788253200000,5,270.86,金沙江
0,6720,60103400,向家坝,1788271200000,5,270.97,金沙江
0,5900,60103400,向家坝,1788282000000,4,270.25,金沙江
0,5280,60103400,向家坝,1788292800000,4,269.67,金沙江
0,5200,60103400,向家坝,1788300000000,6,269.6,金沙江
0,5190,60103400,向家坝,1788307200000,4,269.57,金沙江
0,5160,60103400,向家坝,1788325200000,5,269.55,金沙江
0,6360,60103400,向家坝,1788343200000,5,270.54,金沙江
0,6590,60103400,向家坝,1788357600000,5,270.81,金沙江
0,5860,60103400,向家坝,1788368400000,4,270.17,金沙江
0,5030,60103400,向家坝,1788379200000,4,269.44,金沙江
,4850.000,60103400,向家坝,1788390000000,4,269.210,金沙江
0,4860,60103400,向家坝,1788393600000,5,269.22,金沙江
0,4780,60103400,向家坝,1788411600000,4,269.14,金沙江
0,6340,60103400,向家坝,1788429600000,5,270.52,金沙江
0,6560,60103400,向家坝,1788444000000,5,270.72,金沙江
0,5850,60103400,向家坝,1788454800000,4,270.15,金沙江
0,4310,60103400,向家坝,1788465600000,4,268.71,金沙江
0,4180,60103400,向家坝,1788472800000,4,268.59,金沙江
0,4130,60103400,向家坝,1788480000000,6,268.55,金沙江
0,4170,60103400,向家坝,1788498000000,5,268.58,金沙江
0,5920,60103400,向家坝,1788516000000,5,270.16,金沙江
0,6120,60103400,向家坝,1788530400000,5,270.33,金沙江
0,5660,60103400,向家坝,1788541200000,4,269.93,金沙江
0,3850,60103400,向家坝,1788552000000,4,268.28,金沙江
