kind,q,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,200.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788206400000,6,5,36.590
1,184.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788220800000,6,6,36.630
1,164.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788238800000,6,4,36.540
1,150.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788256800000,6,4,36.390
1,177.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788274800000,6,4,36.240
1,190.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788285600000,6,5,36.220
1,175.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788296400000,6,5,36.270
1,162.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788303600000,6,5,36.310
1,162.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788310800000,6,6,36.310
1,158.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788328800000,6,4,36.250
1,147.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788346800000,6,4,36.150
1,178.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788361200000,6,4,36.000
1,187.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788372000000,6,4,35.950
1,182.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788382800000,6,5,35.990
1,178.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788390000000,6,5,36.010
1,181.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788397200000,6,6,36.020
1,118.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788415200000,6,5,36.040
1,106.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788433200000,6,4,36.000
1,111.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788447600000,6,4,35.890
1,112.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788458400000,6,5,35.880
1,110.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788469200000,6,5,35.920
1,107.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788476400000,6,5,35.950
1,103.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788483600000,6,4,35.930
1,93.700,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788501600000,6,4,35.850
1,87.300,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788519600000,6,4,35.740
1,97.500,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788534000000,6,4,35.670
1,102.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788544800000,6,5,35.680
1,101.000,松滋河(东支),0,15,0,0,0,0,0,1,61501200,沙道观,0,1788552000000,6,5,35.750
