kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788206400000,6,6,33.270
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788220800000,6,4,33.190
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788238800000,6,4,33.030
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788256800000,6,4,32.880
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788274800000,6,6,32.780
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788285600000,6,5,32.870
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788296400000,6,6,32.910
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788303600000,6,4,32.870
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788310800000,6,4,32.810
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788328800000,6,4,32.750
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788346800000,6,4,32.530
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788361200000,6,5,32.450
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788372000000,6,5,32.510
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788379200000,6,6,32.520
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788390000000,6,5,32.530
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788397200000,6,4,32.510
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788415200000,6,4,32.530
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788433200000,6,4,32.360
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788447600000,6,5,32.330
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788458400000,6,5,32.400
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788469200000,6,4,32.400
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788476400000,6,4,32.360
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788483600000,6,4,32.320
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788501600000,6,4,32.200
1,荆江,0,25,0,0,0,0,0,1,60107411,大埠街,0,1788519600000,6,4,32.080
