kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,0,长江,30,1,60111700,石矶头,1,1788206400000,5,5,23.36
1,0,0,长江,30,1,60111700,石矶头,1,1788220800000,5,5,23.37
1,0,0,长江,30,1,60111700,石矶头,1,1788238800000,5,6,23.41
1,0,0,长江,30,1,60111700,石矶头,1,1788256800000,5,5,23.44
1,0,0,长江,30,1,60111700,石矶头,1,1788274800000,5,5,23.45
1,0,0,长江,30,1,60111700,石矶头,1,1788285600000,5,5,23.48
1,0,0,长江,30,1,60111700,石矶头,1,1788296400000,5,5,23.51
1,0,0,长江,30,1,60111700,石矶头,1,1788303600000,5,5,23.52
1,0,0,长江,30,1,60111700,石矶头,1,1788310800000,5,5,23.54
1,0,0,长江,30,1,60111700,石矶头,1,1788328800000,5,6,23.55
1,0,0,长江,30,1,60111700,石矶头,1,1788346800000,5,5,23.59
1,0,0,长江,30,1,60111700,石矶头,1,1788361200000,5,6,23.6
