kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788206400000,6,4,36.310
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788220800000,6,4,36.140
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788238800000,6,4,35.960
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788256800000,6,4,35.810
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788274800000,6,5,35.780
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788285600000,6,5,35.930
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788296400000,6,4,35.940
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788303600000,6,4,35.860
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788310800000,6,4,35.770
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788328800000,6,4,35.730
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788346800000,6,4,35.450
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788361200000,6,5,35.470
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788372000000,6,5,35.570
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788382800000,6,5,35.590
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788390000000,6,4,35.570
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788397200000,6,6,35.570
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788415200000,6,4,35.570
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788433200000,6,4,35.330
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788447600000,6,5,35.410
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788458400000,6,5,35.510
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788469200000,6,4,35.470
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788476400000,6,4,35.410
1,长江,0,3,0,0,0,0,0,1,60107700,马家店,0,1788483600000,6,4,35.340
