kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788206400000,6,4,78.710
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788220800000,6,5,79.050
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788238800000,6,4,79.060
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788256800000,6,6,79.130
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788274800000,6,4,78.850
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788285600000,6,5,78.800
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788296400000,6,5,78.870
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788303600000,6,5,78.970
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788310800000,6,5,79.060
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788328800000,6,5,79.090
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788346800000,6,4,79.070
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788361200000,6,4,78.850
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788372000000,6,4,78.820
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788382800000,6,4,78.690
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788390000000,6,4,78.650
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788397200000,6,5,78.760
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788415200000,6,5,78.940
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788433200000,6,4,79.040
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788447600000,6,4,78.820
1,清江,0,12,0,0,0,0,0,1,61004000,长阳,0,1788458400000,6,4,78.770
