oq,q,stcd,stnm,tm,wptn,z,rvnm
,,60113900,彭泽,1788206400000,5,13.041,长江干流
,,60113900,彭泽,1788220800000,5,13.08,长江干流
,,60113900,彭泽,1788238800000,5,13.081,长江干流
,,60113900,彭泽,1788256800000,5,13.111,长江干流
,,60113900,彭泽,1788274800000,4,13.108,长江干流
,,60113900,彭泽,1788285600000,5,13.16,长江干流
,,60113900,彭泽,1788296400000,5,13.208,长江干流
,,60113900,彭泽,1788303600000,5,13.22,长江干流
,,60113900,彭泽,1788310800000,5,13.229,长江干流
,,60113900,彭泽,1788328800000,5,13.234,长江干流
,,60113900,彭泽,1788346800000,5,13.308,长江干流
,,60113900,彭泽,1788361200000,5,13.334,长江干流
,,60113900,彭泽,1788372000000,5,13.382,长江干流
,,60113900,彭泽,1788382800000,5,13.397,长江干流
,,60113900,彭泽,1788390000000,5,13.405,长江干流
,,60113900,彭泽,1788397200000,5,13.424,长江干流
,,60113900,彭泽,1788415200000,5,13.502,长江干流
,,60113900,彭泽,1788433200000,5,13.549,长江干流
,,60113900,彭泽,1788444000000,4,13.569,长江干流
,,60113900,彭泽,1788458400000,5,13.581,长江干流
,,60113900,彭泽,1788469200000,4,13.588,长江干流
,,60113900,彭泽,1788476400000,5,13.598,长江干流
,,60113900,彭泽,1788483600000,5,13.605,长江干流
,,60113900,彭泽,1788501600000,5,13.633,长江干流
,,60113900,彭泽,1788519600000,5,13.656,长江干流
,,60113900,彭泽,1788534000000,5,13.704,长江干流
,,60113900,彭泽,1788544800000,5,13.739,长江干流
,,60113900,彭泽,1788552000000,5,13.755,长江干流
,,60113900,彭泽,1788559200000,5,13.774,长江干流
,,60113900,彭泽,1788566400000,5,13.802,长江干流
,,60113900,彭泽,1788584400000,5,13.84,长江干流
,,60113900,彭泽,1788598800000,5,13.881,长江干流
,,60113900,彭泽,1788609600000,5,13.906,长江干流
,,60113900,彭泽,1788624000000,5,13.925,长江干流
,,60113900,彭泽,1788631200000,5,13.949,长江干流
,,60113900,彭泽,1788638400000,5,13.962,长江干流
,,60113900,彭泽,1788645600000,5,13.981,长江干流
,,60113900,彭泽,1788649200000,5,13.986,长江干流
,,60113900,彭泽,1788667200000,5,14.045,长江干流
,,60113900,彭泽,1788681600000,5,14.08,长江干流
,,60113900,彭泽,1788696000000,5,14.107,长江干流
,,60113900,彭泽,1788710400000,5,14.132,长江干流
,,60113900,彭泽,1788717600000,5,14.14,长江干流
,,60113900,彭泽,1788724800000,5,14.156,长江干流
,,60113900,彭泽,1788732000000,5,14.177,长江干流
,,60113900,彭泽,1788739200000,5,14.188,长江干流
,,60113900,彭泽,1788760800000,5,14.247,长江干流
,,60113900,彭泽,1788782400000,4,14.298,长江干流
,,60113900,彭泽,1788800400000,5,14.322,长江干流
,,60113900,彭泽,1788814800000,5,14.327,长江干流
,,60113900,彭泽,1788822000000,4,14.329,长江干流
,,60113900,彭泽,1788829200000,5,14.345,长江干流
,,60113900,彭泽,1788847200000,6,14.352,长江干流
,,60113900,彭泽,1788865200000,4,14.333,长江干流
,,60113900,彭泽,1788879600000,5,14.334,长江干流
,,60113900,彭泽,1788944400000,4,14.227,长江干流
,,60113900,彭泽,1788958800000,4,14.186,长江干流
,,60113900,彭泽,1788987600000,4,14.115,长江干流
,,60113900,彭泽,1788998400000,4,14.106,长江干流
,,60113900,彭泽,1789012800000,5,14.086,长江干流
,,60113900,彭泽,1789030800000,4,14.053,长江干流
,,60113900,彭泽,1789045200000,5,14.06,长江干流
,,60113900,彭泽,1789074000000,4,14.002,长江干流
,,60113900,彭泽,1789084800000,0,13.99,长江干流
,,60113900,彭泽,1789099200000,4,13.958,长江干流
,,60113900,彭泽,1789117200000,5,13.933,长江干流
,,60113900,彭泽,1789131600000,5,13.919,长江干流
,,60113900,彭泽,1789160400000,4,13.83,长江干流
,,60113900,彭泽,1789171200000,4,13.813,长江干流
,,60113900,彭泽,1789185600000,4,13.776,长江干流
,,60113900,彭泽,1789200000000,4,13.749,长江干流
,,60113900,彭泽,1789214400000,6,13.726,长江干流
,,60113900,彭泽,1789250400000,4,13.612,长江干流
,,60113900,彭泽,1789257600000,5,13.59,长江干流
,,60113900,彭泽,1789279200000,4,13.532,长江干流
,,60113900,彭泽,1789297200000,4,13.48,长江干流
,,60113900,彭泽,1789340400000,4,13.337,长江干流
,,60113900,彭泽,1789344000000,4,13.319,长江干流
,,60113900,彭泽,1789365600000,4,13.248,长江干流
,,60113900,彭泽,1789387200000,4,13.161,长江干流
