q,tm,wptn,z,stcd,stnm,www,rvnm
112.0,1788559200000,5,194.48,61813200,长沙坝(二),1,汉江
14.6,1788566400000,4,194.12,61813200,长沙坝(二),1,汉江
10.5,1788584400000,5,194.09,61813200,长沙坝(二),1,汉江
66.0,1788598800000,5,194.25,61813200,长沙坝(二),1,汉江
93.7,1788609600000,5,194.42,61813200,长沙坝(二),1,汉江
98.0,1788624000000,5,194.36,61813200,长沙坝(二),1,汉江
95.4,1788631200000,4,194.24,61813200,长沙坝(二),1,汉江
54.6,1788638400000,4,194.12,61813200,长沙坝(二),1,汉江
99.2,1788645600000,5,194.18,61813200,长沙坝(二),1,汉江
56.3,1788649200000,4,194.13,61813200,长沙坝(二),1,汉江
6.17,1788667200000,6,194.03,61813200,长沙坝(二),1,汉江
4.35,1788681600000,6,194.03,61813200,长沙坝(二),1,汉江
98.7,1788696000000,5,194.52,61813200,长沙坝(二),1,汉江
102.0,1788710400000,5,194.33,61813200,长沙坝(二),1,汉江
68.7,1788717600000,4,194.3,61813200,长沙坝(二),1,汉江
52.8,1788724800000,5,194.51,61813200,长沙坝(二),1,汉江
92.2,1788732000000,4,194.47,61813200,长沙坝(二),1,汉江
12.3,1788739200000,4,194.06,61813200,长沙坝(二),1,汉江
4.87,1788760800000,6,194.02,61813200,长沙坝(二),1,汉江
59.8,1788782400000,5,194.46,61813200,长沙坝(二),1,汉江
79.1,1788800400000,5,194.44,61813200,长沙坝(二),1,汉江
89.5,1788814800000,5,194.51,61813200,长沙坝(二),1,汉江
100.0,1788822000000,4,194.42,61813200,长沙坝(二),1,汉江
6.7,1788829200000,4,194.01,61813200,长沙坝(二),1,汉江
2.59,1788847200000,6,194.03,61813200,长沙坝(二),1,汉江
37.7,1788865200000,4,194.41,61813200,长沙坝(二),1,汉江
107.0,1788879600000,5,194.51,61813200,长沙坝(二),1,汉江
112.0,1788944400000,5,194.43,61813200,长沙坝(二),1,汉江
98.0,1788958800000,5,194.56,61813200,长沙坝(二),1,汉江
106.0,1788987600000,5,194.44,61813200,长沙坝(二),1,汉江
46.3,1788998400000,4,194.34,61813200,长沙坝(二),1,汉江
16.2,1789012800000,4,193.69,61813200,长沙坝(二),1,汉江
8.17,1789030800000,4,193.65,61813200,长沙坝(二),1,汉江
4.82,1789045200000,5,193.56,61813200,长沙坝(二),1,汉江
110.0,1789074000000,5,194.38,61813200,长沙坝(二),1,汉江
95.9,1789084800000,5,194.49,61813200,长沙坝(二),1,汉江
7.87,1789099200000,4,193.59,61813200,长沙坝(二),1,汉江
128.0,1789117200000,5,194.11,61813200,长沙坝(二),1,汉江
105.0,1789131600000,5,194.31,61813200,长沙坝(二),1,汉江
83.0,1789164000000,6,193.73,61813200,长沙坝(二),1,汉江
11.9,1789171200000,6,193.86,61813200,长沙坝(二),1,汉江
4.31,1789185600000,5,193.89,61813200,长沙坝(二),1,汉江
46.0,1789200000000,4,193.89,61813200,长沙坝(二),1,汉江
78.2,1789214400000,4,194.21,61813200,长沙坝(二),1,汉江
104.0,1789250400000,5,194.47,61813200,长沙坝(二),1,汉江
23.7,1789257600000,4,194.17,61813200,长沙坝(二),1,汉江
3.72,1789279200000,6,194.03,61813200,长沙坝(二),1,汉江
110.0,1789297200000,5,194.24,61813200,长沙坝(二),1,汉江
109.0,1789340400000,5,194.61,61813200,长沙坝(二),1,汉江
21.5,1789347600000,4,194.19,61813200,长沙坝(二),1,汉江
8.57,1789365600000,6,193.98,61813200,长沙坝(二),1,汉江
108.0,1789387200000,5,194.34,61813200,长沙坝(二),1,汉江
125.0,1789423200000,5,194.11,61813200,长沙坝(二),1,汉江
111.0,1789430400000,5,194.27,61813200,长沙坝(二),1,汉江
8.79,1789448400000,4,193.97,61813200,长沙坝(二),1,汉江
100.0,1789466400000,5,194.48,61813200,长沙坝(二),1,汉江
110.0,1789509600000,5,194.55,61813200,长沙坝(二),1,汉江
116.0,1789516800000,5,194.66,61813200,长沙坝(二),1,汉江
12.3,1789534800000,4,194.1,61813200,长沙坝(二),1,汉江
102.0,1789549200000,5,194.45,61813200,长沙坝(二),1,汉江
3.4,1789567200000,5,193.8,61813200,长沙坝(二),1,汉江
25.6,1789596000000,4,193.72,61813200,长沙坝(二),1,汉江
10.0,1789603200000,5,193.78,61813200,长沙坝(二),1,汉江
80.9,1789621200000,6,194.31,61813200,长沙坝(二),1,汉江
54.6,1789639200000,4,194.18,61813200,长沙坝(二),1,汉江
41.1,1789682400000,4,193.8,61813200,长沙坝(二),1,汉江
97.7,1789689600000,5,194.28,61813200,长沙坝(二),1,汉江
41.5,1789707600000,4,193.34,61813200,长沙坝(二),1,汉江
93.1,1789722000000,4,194.23,61813200,长沙坝(二),1,汉江
97.7,1789736400000,4,194.02,61813200,长沙坝(二),1,汉江
67.5,1789768800000,5,194.55,61813200,长沙坝(二),1,汉江
89.9,1789776000000,4,194.52,61813200,长沙坝(二),1,汉江
32.1,1789794000000,4,193.46,61813200,长沙坝(二),1,汉江
99.6,1789808400000,4,194.24,61813200,长沙坝(二),1,汉江
11.6,1789822800000,4,193.59,61813200,长沙坝(二),1,汉江
45.1,1789858800000,5,194.0,61813200,长沙坝(二),1,汉江
39.8,1789866000000,5,194.04,61813200,长沙坝(二),1,汉江
25.4,1789884000000,4,193.92,61813200,长沙坝(二),1,汉江
12.8,1789905600000,4,193.66,61813200,长沙坝(二),1,汉江
87.2,1789945200000,5,194.16,61813200,长沙坝(二),1,汉江
92.9,1789948800000,5,194.3,61813200,长沙坝(二),1,汉江
23.7,1789952400000,4,194.06,61813200,长沙坝(二),1,汉江
81.8,1789974000000,5,194.62,61813200,长沙坝(二),1,汉江
15.6,1789999200000,5,194.02,61813200,长沙坝(二),1,汉江
79.5,1790028000000,5,194.15,61813200,长沙坝(二),1,汉江
53.5,1790038800000,5,194.46,61813200,长沙坝(二),1,汉江
59.5,1790056800000,5,194.35,61813200,长沙坝(二),1,汉江
82.7,1790078400000,6,194.31,61813200,长沙坝(二),1,汉江
86.5,1790114400000,5,194.2,61813200,长沙坝(二),1,汉江
41.9,1790125200000,4,194.2,61813200,长沙坝(二),1,汉江
77.6,1790143200000,5,194.29,61813200,长沙坝(二),1,汉江
12.4,1790164800000,4,194.03,61813200,长沙坝(二),1,汉江
52.5,1790204400000,5,194.15,61813200,长沙坝(二),1,汉江
6.68,1790211600000,6,194.16,61813200,长沙坝(二),1,汉江
46.0,1790229600000,4,193.93,61813200,长沙坝(二),1,汉江
30.4,1790251200000,4,194.05,61813200,长沙坝(二),1,汉江
35.9,1790290800000,5,194.47,61813200,长沙坝(二),1,汉江
47.5,1790298000000,4,194.44,61813200,长沙坝(二),1,汉江
38.4,1790319600000,5,194.18,61813200,长沙坝(二),1,汉江
24.9,1790341200000,4,194.21,61813200,长沙坝(二),1,汉江
30.6,1790380800000,5,194.24,61813200,长沙坝(二),1,汉江
6.5,1790395200000,5,194.27,61813200,长沙坝(二),1,汉江
