kind,oq,q,rvnm,sort,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,0,1160,汉江,570,1,61804110,皇庄,0,1788206400000,5,4,40.45
1,0,1120,汉江,570,1,61804110,皇庄,0,1788220800000,5,4,40.36
1,0,1010,汉江,570,1,61804110,皇庄,0,1788238800000,5,4,40.06
1,0,953,汉江,570,1,61804110,皇庄,0,1788256800000,5,4,39.9
1,0,969,汉江,570,1,61804110,皇庄,0,1788274800000,5,5,39.95
1,0,972,汉江,570,1,61804110,皇庄,0,1788285600000,5,6,39.96
1,0,972,汉江,570,1,61804110,皇庄,0,1788296400000,5,6,39.96
1,0,1010,汉江,570,1,61804110,皇庄,0,1788303600000,5,5,40.06
1,0,979,汉江,570,1,61804110,皇庄,0,1788310800000,5,4,39.98
1,0,842,汉江,570,1,61804110,皇庄,0,1788328800000,5,4,39.77
1,0,824,汉江,570,1,61804110,皇庄,0,1788346800000,5,4,39.71
1,0,795,汉江,570,1,61804110,皇庄,0,1788361200000,5,4,39.62
1,0,755,汉江,570,1,61804110,皇庄,0,1788372000000,5,4,39.49
1,0,733,汉江,570,1,61804110,皇庄,0,1788382800000,5,4,39.42
1,0,723,汉江,570,1,61804110,皇庄,0,1788390000000,5,4,39.39
1,0,704,汉江,570,1,61804110,皇庄,0,1788397200000,5,4,39.33
1,0,676,汉江,570,1,61804110,皇庄,0,1788415200000,5,5,39.24
1,0,732,汉江,570,1,61804110,皇庄,0,1788433200000,5,5,39.38
1,0,738,汉江,570,1,61804110,皇庄,0,1788447600000,5,6,39.4
1,0,742,汉江,570,1,61804110,皇庄,0,1788458400000,5,6,39.41
1,0,742,汉江,570,1,61804110,皇庄,0,1788469200000,5,6,39.41
1,0,742,汉江,570,1,61804110,皇庄,0,1788476400000,5,6,39.41
1,0,730,汉江,570,1,61804110,皇庄,0,1788483600000,5,6,39.4
1,0,730,汉江,570,1,61804110,皇庄,0,1788501600000,5,6,39.4
1,0,733,汉江,570,1,61804110,皇庄,0,1788519600000,5,5,39.41
1,0,768,汉江,570,1,61804110,皇庄,0,1788534000000,5,5,39.51
1,0,796,汉江,570,1,61804110,皇庄,0,1788544800000,5,5,39.59
1,0,807,汉江,570,1,61804110,皇庄,0,1788552000000,5,5,39.62
1,0,817,汉江,570,1,61804110,皇庄,0,1788559200000,5,5,39.65
1,0,821,汉江,570,1,61804110,皇庄,0,1788566400000,5,6,39.66
1,0,835,汉江,570,1,61804110,皇庄,0,1788584400000,5,6,39.7
