oq,q,stcd,stnm,tm,wptn,z,rvnm
0,826,60703800,北碚,1788202800000,4,174.3,嘉陵江
0,520,60703800,北碚,1788217200000,4,173.71,嘉陵江
0,720,60703800,北碚,1788235200000,5,174.11,嘉陵江
0,465,60703800,北碚,1788253200000,5,173.54,嘉陵江
0,1020,60703800,北碚,1788271200000,5,174.65,嘉陵江
0,899,60703800,北碚,1788282000000,4,174.43,嘉陵江
0,598,60703800,北碚,1788292800000,4,173.89,嘉陵江
0,533,60703800,北碚,1788300000000,4,173.75,嘉陵江
0,520,60703800,北碚,1788307200000,4,173.71,嘉陵江
0,448,60703800,北碚,1788325200000,4,173.49,嘉陵江
0,452,60703800,北碚,1788343200000,5,173.5,嘉陵江
0,676,60703800,北碚,1788357600000,4,174.03,嘉陵江
0,559,60703800,北碚,1788368400000,5,173.82,嘉陵江
0,524,60703800,北碚,1788379200000,4,173.72,嘉陵江
,478.000,60703800,北碚,1788390000000,4,173.580,嘉陵江
0,458,60703800,北碚,1788393600000,4,173.52,嘉陵江
0,406,60703800,北碚,1788411600000,6,173.36,嘉陵江
0,426,60703800,北碚,1788429600000,5,173.42,嘉陵江
0,488,60703800,北碚,1788444000000,5,173.61,嘉陵江
0,501,60703800,北碚,1788454800000,5,173.65,嘉陵江
0,514,60703800,北碚,1788465600000,4,173.69,嘉陵江
0,501,60703800,北碚,1788472800000,4,173.65,嘉陵江
0,537,60703800,北碚,1788480000000,5,173.76,嘉陵江
0,1100,60703800,北碚,1788498000000,5,174.79,嘉陵江
0,1070,60703800,北碚,1788516000000,4,174.73,嘉陵江
0,954,60703800,北碚,1788530400000,4,174.53,嘉陵江
0,598,60703800,北碚,1788541200000,4,173.89,嘉陵江
0,754,60703800,北碚,1788552000000,4,174.17,嘉陵江
0,514,60703800,北碚,1788559200000,4,173.69,嘉陵江
0,471,60703800,北碚,1788562800000,4,173.56,嘉陵江
0,497,60703800,北碚,1788580800000,5,173.64,嘉陵江
0,871,60703800,北碚,1788595200000,5,174.38,嘉陵江
0,1520,60703800,北碚,1788609600000,4,175.3,嘉陵江
0,815,60703800,北碚,1788620400000,4,174.28,嘉陵江
0,603,60703800,北碚,1788627600000,4,173.9,嘉陵江
0,504,60703800,北碚,1788634800000,4,173.66,嘉陵江
0,435,60703800,北碚,1788642000000,4,173.45,嘉陵江
0,419,60703800,北碚,1788645600000,4,173.4,嘉陵江
0,429,60703800,北碚,1788663600000,5,173.43,嘉陵江
0,426,60703800,北碚,1788678000000,4,173.42,嘉陵江
0,603,60703800,北碚,1788692400000,5,173.9,嘉陵江
0,497,60703800,北碚,1788706800000,4,173.64,嘉陵江
0,540,60703800,北碚,1788714000000,5,173.77,嘉陵江
0,731,60703800,北碚,1788721200000,5,174.13,嘉陵江
0,553,60703800,北碚,1788728400000,4,173.81,嘉陵江
0,475,60703800,北碚,1788739200000,4,173.57,嘉陵江
0,455,60703800,北碚,1788757200000,4,173.51,嘉陵江
0,445,60703800,北碚,1788778800000,6,173.48,嘉陵江
0,445,60703800,北碚,1788796800000,6,173.48,嘉陵江
0,533,60703800,北碚,1788811200000,4,173.75,嘉陵江
0,471,60703800,北碚,1788818400000,4,173.56,嘉陵江
0,524,60703800,北碚,1788825600000,5,173.72,嘉陵江
0,1080,60703800,北碚,1788843600000,5,174.76,嘉陵江
0,988,60703800,北碚,1788861600000,4,174.59,嘉陵江
0,860,60703800,北碚,1788876000000,4,174.36,嘉陵江
0,422,60703800,北碚,1788940800000,5,173.41,嘉陵江
0,720,60703800,北碚,1788955200000,5,174.11,嘉陵江
0,1690,60703800,北碚,1788987600000,4,175.5,嘉陵江
0,1250,60703800,北碚,1788994800000,4,175,嘉陵江
0,731,60703800,北碚,1789009200000,4,174.13,嘉陵江
0,559,60703800,北碚,1789027200000,4,173.82,嘉陵江
0,419,60703800,北碚,1789041600000,4,173.4,嘉陵江
0,1730,60703800,北碚,1789074000000,5,175.54,嘉陵江
0,1810,60703800,北碚,1789081200000,5,175.63,嘉陵江
0,1860,60703800,北碚,1789095600000,5,175.69,嘉陵江
0,1870,60703800,北碚,1789113600000,5,175.7,嘉陵江
0,1870,60703800,北碚,1789128000000,6,175.7,嘉陵江
0,1230,60703800,北碚,1789160400000,4,174.97,嘉陵江
0,1070,60703800,北碚,1789167600000,4,174.73,嘉陵江
0,1110,60703800,北碚,1789182000000,5,174.81,嘉陵江
0,765,60703800,北碚,1789196400000,5,174.19,嘉陵江
0,540,60703800,北碚,1789210800000,4,173.77,嘉陵江
0,837,60703800,北碚,1789250400000,4,174.32,嘉陵江
0,882,60703800,北碚,1789257600000,5,174.4,嘉陵江
0,497,60703800,北碚,1789275600000,4,173.64,嘉陵江
0,416,60703800,北碚,1789293600000,4,173.39,嘉陵江
0,575,60703800,北碚,1789336800000,4,173.85,嘉陵江
0,731,60703800,北碚,1789344000000,5,174.13,嘉陵江
0,1250,60703800,北碚,1789362000000,4,175,嘉陵江
0,999,60703800,北碚,1789387200000,5,174.61,嘉陵江
0,1300,60703800,北碚,1789419600000,4,175.05,嘉陵江
0,1180,60703800,北碚,1789426800000,5,174.92,嘉陵江
0,1380,60703800,北碚,1789444800000,5,175.14,嘉陵江
0,1160,60703800,北碚,1789462800000,4,174.89,嘉陵江
0,1160,60703800,北碚,1789506000000,4,174.9,嘉陵江
,2120.000,60703800,北碚,1789516800000,5,175.990,嘉陵江
0,2000,60703800,北碚,1789531200000,5,175.84,嘉陵江
0,1710,60703800,北碚,1789549200000,5,175.52,嘉陵江
0,1820,60703800,北碚,1789567200000,4,175.64,嘉陵江
0,2380,60703800,北碚,1789592400000,5,176.29,嘉陵江
0,2470,60703800,北碚,1789599600000,5,176.4,嘉陵江
0,2350,60703800,北碚,1789617600000,4,176.26,嘉陵江
0,2170,60703800,北碚,1789635600000,5,176.05,嘉陵江
0,1690,60703800,北碚,1789678800000,4,175.49,嘉陵江
0,1740,60703800,北碚,1789686000000,5,175.55,嘉陵江
0,2360,60703800,北碚,1789704000000,5,176.27,嘉陵江
0,2050,60703800,北碚,1789718400000,4,175.9,嘉陵江
0,1590,60703800,北碚,1789732800000,5,175.38,嘉陵江
0,2430,60703800,北碚,1789765200000,5,176.35,嘉陵江
0,2370,60703800,北碚,1789772400000,4,176.28,嘉陵江
0,2220,60703800,北碚,1789790400000,4,176.1,嘉陵江
0,1160,60703800,北碚,1789804800000,4,174.89,嘉陵江
