oq,q,stcd,stnm,tm,wptn,z,rvnm
0,419,60802700,彭水,1788202800000,4,212.36,乌江
0,373,60802700,彭水,1788217200000,4,212.22,乌江
0,0,60802700,彭水,1788235200000,4,212.36,乌江
0,0,60802700,彭水,1788253200000,5,212.52,乌江
0,380,60802700,彭水,1788271200000,4,212.4,乌江
0,0,60802700,彭水,1788282000000,5,212.84,乌江
0,622,60802700,彭水,1788292800000,5,212.28,乌江
0,505,60802700,彭水,1788300000000,6,212.31,乌江
0,462,60802700,彭水,1788307200000,4,212.28,乌江
0,0,60802700,彭水,1788325200000,5,212.32,乌江
0,401,60802700,彭水,1788343200000,6,212.32,乌江
0,448,60802700,彭水,1788357600000,4,212.28,乌江
0,1270,60802700,彭水,1788368400000,5,212.89,乌江
0,713,60802700,彭水,1788379200000,4,212.87,乌江
,,60802700,彭水,1788390000000,4,212.850,乌江
0,518,60802700,彭水,1788393600000,5,212.86,乌江
0,390,60802700,彭水,1788411600000,5,212.79,乌江
0,474,60802700,彭水,1788429600000,6,212.85,乌江
0,509,60802700,彭水,1788444000000,4,212.86,乌江
0,1200,60802700,彭水,1788454800000,5,213.39,乌江
0,465,60802700,彭水,1788465600000,5,213.05,乌江
0,518,60802700,彭水,1788472800000,5,213.04,乌江
0,506,60802700,彭水,1788480000000,4,213.01,乌江
0,496,60802700,彭水,1788498000000,4,213.1,乌江
0,489,60802700,彭水,1788516000000,6,212.65,乌江
0,465,60802700,彭水,1788530400000,5,212.08,乌江
0,947,60802700,彭水,1788541200000,5,212.42,乌江
0,401,60802700,彭水,1788552000000,5,212.05,乌江
