kind,rvnm,showdp,sort,sortall,sortw1,sortw2,sortw3,sortwdp,status,stcd,stnm,stype,tm,websiteid,wptn,z
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788199200000,6,5,37.192
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788220800000,6,4,37.097
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788238800000,6,4,36.730
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788256800000,6,4,36.610
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788274800000,6,5,36.760
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788285600000,6,5,36.890
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788296400000,6,4,36.800
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788303600000,6,4,36.690
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788310800000,6,5,36.660
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788328800000,6,4,36.600
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788346800000,6,4,36.350
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788361200000,6,5,36.550
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788372000000,6,6,36.610
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788382800000,6,4,36.590
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788390000000,6,6,36.580
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788397200000,6,5,36.610
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788415200000,6,4,36.520
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788433200000,6,6,36.330
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788447600000,6,5,36.540
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788458400000,6,4,36.560
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788469200000,6,4,36.480
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788476400000,6,4,36.420
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788483600000,6,4,36.360
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788501600000,6,4,36.300
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788519600000,6,6,36.220
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788534000000,6,5,36.470
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788544800000,6,4,36.570
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788552000000,6,4,36.470
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788559200000,6,4,36.370
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788566400000,6,4,36.270
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788584400000,6,4,36.130
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788598800000,6,4,35.970
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788609600000,6,5,35.980
1,荆江,0,27,0,0,0,0,0,1,60107405,陈二口,0,1788624000000,6,5,36.230
