oq,q,stcd,stnm,tm,wptn,z,rvnm
0,3440,60603300,高场,1788202800000,4,277.2,岷江
0,3380,60603300,高场,1788217200000,5,277.16,岷江
0,3830,60603300,高场,1788235200000,5,277.46,岷江
0,3200,60603300,高场,1788253200000,5,277.03,岷江
0,3340,60603300,高场,1788271200000,5,277.13,岷江
0,3660,60603300,高场,1788282000000,5,277.35,岷江
0,3770,60603300,高场,1788292800000,4,277.42,岷江
0,3600,60603300,高场,1788300000000,4,277.31,岷江
0,3410,60603300,高场,1788307200000,4,277.18,岷江
0,2700,60603300,高场,1788325200000,5,276.67,岷江
0,3280,60603300,高场,1788343200000,5,277.09,岷江
0,3380,60603300,高场,1788357600000,5,277.16,岷江
0,3720,60603300,高场,1788368400000,5,277.39,岷江
0,3160,60603300,高场,1788379200000,4,277,岷江
0,2880,60603300,高场,1788386400000,4,276.8,岷江
0,3080,60603300,高场,1788393600000,5,276.95,岷江
0,2690,60603300,高场,1788411600000,4,276.66,岷江
0,2300,60603300,高场,1788429600000,4,276.35,岷江
0,2650,60603300,高场,1788444000000,5,276.63,岷江
0,2910,60603300,高场,1788454800000,5,276.82,岷江
0,2820,60603300,高场,1788465600000,4,276.76,岷江
0,2770,60603300,高场,1788472800000,4,276.72,岷江
0,2650,60603300,高场,1788480000000,4,276.63,岷江
0,2600,60603300,高场,1788498000000,5,276.59,岷江
0,3600,60603300,高场,1788516000000,6,277.31,岷江
0,2850,60603300,高场,1788530400000,4,276.78,岷江
0,3010,60603300,高场,1788541200000,5,276.9,岷江
0,3380,60603300,高场,1788552000000,5,277.16,岷江
0,3400,60603300,高场,1788559200000,6,277.17,岷江
0,3370,60603300,高场,1788562800000,4,277.15,岷江
0,2680,60603300,高场,1788580800000,4,276.65,岷江
0,2820,60603300,高场,1788595200000,5,276.76,岷江
0,3330,60603300,高场,1788609600000,5,277.12,岷江
0,2800,60603300,高场,1788620400000,4,276.74,岷江
0,2600,60603300,高场,1788627600000,4,276.59,岷江
0,2740,60603300,高场,1788634800000,5,276.7,岷江
0,3040,60603300,高场,1788642000000,5,276.92,岷江
0,3200,60603300,高场,1788645600000,5,277.03,岷江
0,3770,60603300,高场,1788663600000,5,277.42,岷江
0,3920,60603300,高场,1788678000000,4,277.52,岷江
0,3300,60603300,高场,1788692400000,4,277.1,岷江
0,3770,60603300,高场,1788706800000,5,277.42,岷江
0,3740,60603300,高场,1788714000000,4,277.4,岷江
0,3760,60603300,高场,1788721200000,5,277.41,岷江
0,3940,60603300,高场,1788728400000,5,277.53,岷江
0,3380,60603300,高场,1788739200000,4,277.16,岷江
0,3410,60603300,高场,1788757200000,5,277.18,岷江
0,2820,60603300,高场,1788778800000,4,276.76,岷江
0,3100,60603300,高场,1788796800000,5,276.96,岷江
0,3740,60603300,高场,1788811200000,5,277.4,岷江
0,3660,60603300,高场,1788818400000,4,277.35,岷江
0,3470,60603300,高场,1788825600000,4,277.22,岷江
0,3170,60603300,高场,1788843600000,4,277.01,岷江
0,3480,60603300,高场,1788861600000,5,277.23,岷江
0,3100,60603300,高场,1788876000000,4,276.96,岷江
0,3270,60603300,高场,1788940800000,4,277.08,岷江
0,3410,60603300,高场,1788955200000,5,277.18,岷江
0,3940,60603300,高场,1788987600000,5,277.53,岷江
0,4500,60603300,高场,1788994800000,5,277.89,岷江
0,4610,60603300,高场,1789009200000,5,277.96,岷江
0,4960,60603300,高场,1789027200000,4,278.18,岷江
0,4260,60603300,高场,1789041600000,5,277.74,岷江
0,5040,60603300,高场,1789074000000,5,278.23,岷江
0,4640,60603300,高场,1789081200000,4,277.98,岷江
0,3600,60603300,高场,1789095600000,4,277.31,岷江
0,3400,60603300,高场,1789113600000,4,277.17,岷江
0,3200,60603300,高场,1789128000000,4,277.03,岷江
0,3700,60603300,高场,1789160400000,4,277.37,岷江
0,3830,60603300,高场,1789167600000,5,277.46,岷江
0,3620,60603300,高场,1789182000000,4,277.32,岷江
0,3130,60603300,高场,1789196400000,4,276.98,岷江
0,2500,60603300,高场,1789210800000,4,276.51,岷江
0,2850,60603300,高场,1789250400000,4,276.78,岷江
0,2770,60603300,高场,1789257600000,4,276.72,岷江
,2050.000,60603300,高场,1789279200000,4,276.140,岷江
0,1610,60603300,高场,1789293600000,5,275.75,岷江
0,2310,60603300,高场,1789336800000,5,276.36,岷江
0,2560,60603300,高场,1789344000000,5,276.56,岷江
0,2650,60603300,高场,1789362000000,4,276.63,岷江
0,2600,60603300,高场,1789387200000,4,276.59,岷江
0,2500,60603300,高场,1789419600000,4,276.51,岷江
0,2160,60603300,高场,1789426800000,4,276.23,岷江
0,2500,60603300,高场,1789444800000,5,276.51,岷江
,3110.000,60603300,高场,1789466400000,5,276.970,岷江
0,3400,60603300,高场,1789506000000,5,277.17,岷江
,3210.000,60603300,高场,1789516800000,4,277.040,岷江
0,2920,60603300,高场,1789531200000,4,276.83,岷江
0,2810,60603300,高场,1789549200000,5,276.75,岷江
0,2970,60603300,高场,1789567200000,4,276.87,岷江
0,3520,60603300,高场,1789592400000,5,277.25,岷江
0,3680,60603300,高场,1789599600000,5,277.36,岷江
0,3370,60603300,高场,1789617600000,4,277.15,岷江
0,3380,60603300,高场,1789635600000,4,277.16,岷江
0,3180,60603300,高场,1789678800000,4,277.02,岷江
0,3270,60603300,高场,1789686000000,5,277.08,岷江
0,3030,60603300,高场,1789704000000,4,276.91,岷江
0,3140,60603300,高场,1789718400000,5,276.99,岷江
0,3140,60603300,高场,1789732800000,6,276.99,岷江
0,3310,60603300,高场,1789765200000,4,277.11,岷江
0,3000,60603300,高场,1789772400000,4,276.89,岷江
0,4150,60603300,高场,1789790400000,5,277.67,岷江
0,3760,60603300,高场,1789804800000,4,277.41,岷江
0,3580,60603300,高场,1789819200000,4,277.29,岷江
0,3240,60603300,高场,1789855200000,4,277.06,岷江
0,3700,60603300,高场,1789862400000,5,277.37,岷江
0,3780,60603300,高场,1789884000000,4,277.43,岷江
0,3180,60603300,高场,1789902000000,4,277.02,岷江
0,3820,60603300,高场,1789941600000,4,277.45,岷江
0,3700,60603300,高场,1789945200000,4,277.37,岷江
0,3660,60603300,高场,1789948800000,4,277.35,岷江
0,3980,60603300,高场,1789970400000,5,277.56,岷江
0,3500,60603300,高场,1789995600000,5,277.24,岷江
0,3280,60603300,高场,1790024400000,6,277.09,岷江
,3700.000,60603300,高场,1790038800000,4,277.370,岷江
0,3950,60603300,高场,1790053200000,6,277.54,岷江
0,3740,60603300,高场,1790074800000,6,277.4,岷江
0,4060,60603300,高场,1790110800000,4,277.61,岷江
0,3470,60603300,高场,1790121600000,4,277.22,岷江
0,3820,60603300,高场,1790139600000,5,277.45,岷江
0,3890,60603300,高场,1790161200000,5,277.5,岷江
0,3380,60603300,高场,1790200800000,4,277.16,岷江
0,3350,60603300,高场,1790208000000,4,277.14,岷江
0,3520,60603300,高场,1790226000000,5,277.25,岷江
0,3200,60603300,高场,1790247600000,4,277.03,岷江
0,3180,60603300,高场,1790287200000,4,277.02,岷江
0,3160,60603300,高场,1790294400000,4,277,岷江
0,3080,60603300,高场,1790316000000,4,276.95,岷江
0,2840,60603300,高场,1790337600000,5,276.77,岷江
0,3230,60603300,高场,1790377200000,5,277.05,岷江
0,3270,60603300,高场,1790395200000,6,277.08,岷江
0,2450,60603300,高场,1790409600000,4,276.47,岷江
0,2380,60603300,高场,1790427600000,5,276.41,岷江
