q,tm,wptn,z,stcd,stnm,www,rvnm
8.23,1788645600000,5,236.14,61812100,向家坪(二),1,汉江
10.6,1788649200000,5,236.21,61812100,向家坪(二),1,汉江
18.8,1788667200000,5,236.4,61812100,向家坪(二),1,汉江
38.8,1788681600000,4,236.63,61812100,向家坪(二),1,汉江
15.1,1788696000000,4,236.32,61812100,向家坪(二),1,汉江
9.52,1788710400000,4,236.18,61812100,向家坪(二),1,汉江
8.54,1788717600000,4,236.15,61812100,向家坪(二),1,汉江
7.93,1788724800000,6,236.13,61812100,向家坪(二),1,汉江
8.86,1788732000000,5,236.16,61812100,向家坪(二),1,汉江
10.6,1788739200000,5,236.21,61812100,向家坪(二),1,汉江
24.1,1788760800000,5,236.47,61812100,向家坪(二),1,汉江
16.6,1788782400000,4,236.36,61812100,向家坪(二),1,汉江
10.6,1788800400000,4,236.21,61812100,向家坪(二),1,汉江
11.0,1788814800000,5,236.22,61812100,向家坪(二),1,汉江
12.2,1788822000000,5,236.25,61812100,向家坪(二),1,汉江
13.0,1788829200000,5,236.27,61812100,向家坪(二),1,汉江
27.0,1788847200000,5,236.51,61812100,向家坪(二),1,汉江
21.9,1788865200000,4,236.44,61812100,向家坪(二),1,汉江
13.5,1788879600000,4,236.28,61812100,向家坪(二),1,汉江
23.4,1788944400000,4,236.46,61812100,向家坪(二),1,汉江
15.7,1788958800000,6,236.34,61812100,向家坪(二),1,汉江
7.93,1788987600000,4,236.13,61812100,向家坪(二),1,汉江
9.52,1788998400000,5,236.18,61812100,向家坪(二),1,汉江
51.4,1789012800000,5,236.74,61812100,向家坪(二),1,汉江
28.6,1789030800000,4,236.53,61812100,向家坪(二),1,汉江
21.1,1789045200000,4,236.43,61812100,向家坪(二),1,汉江
84.0,1789074000000,4,237.0,61812100,向家坪(二),1,汉江
72.3,1789084800000,4,236.91,61812100,向家坪(二),1,汉江
61.0,1789099200000,5,236.82,61812100,向家坪(二),1,汉江
61.0,1789117200000,4,236.82,61812100,向家坪(二),1,汉江
56.2,1789131600000,4,236.78,61812100,向家坪(二),1,汉江
66.0,1789164000000,5,236.86,61812100,向家坪(二),1,汉江
69.7,1789171200000,5,236.89,61812100,向家坪(二),1,汉江
69.7,1789185600000,6,236.89,61812100,向家坪(二),1,汉江
59.9,1789200000000,4,236.81,61812100,向家坪(二),1,汉江
52.5,1789214400000,5,236.75,61812100,向家坪(二),1,汉江
59.9,1789250400000,6,236.81,61812100,向家坪(二),1,汉江
59.9,1789257600000,5,236.81,61812100,向家坪(二),1,汉江
49.0,1789279200000,4,236.72,61812100,向家坪(二),1,汉江
49.0,1789297200000,5,236.72,61812100,向家坪(二),1,汉江
20.2,1789340400000,4,236.42,61812100,向家坪(二),1,汉江
28.6,1789347600000,5,236.53,61812100,向家坪(二),1,汉江
43.2,1789365600000,4,236.67,61812100,向家坪(二),1,汉江
16.6,1789387200000,4,236.36,61812100,向家坪(二),1,汉江
18.8,1789423200000,4,236.4,61812100,向家坪(二),1,汉江
16.1,1789430400000,4,236.35,61812100,向家坪(二),1,汉江
41.0,1789448400000,5,236.65,61812100,向家坪(二),1,汉江
27.8,1789466400000,4,236.52,61812100,向家坪(二),1,汉江
28.6,1789509600000,4,236.53,61812100,向家坪(二),1,汉江
24.9,1789516800000,4,236.48,61812100,向家坪(二),1,汉江
21.1,1789534800000,6,236.43,61812100,向家坪(二),1,汉江
29.5,1789549200000,6,236.54,61812100,向家坪(二),1,汉江
15.3,1789567200000,4,236.33,61812100,向家坪(二),1,汉江
19.5,1789596000000,5,236.41,61812100,向家坪(二),1,汉江
20.2,1789603200000,5,236.42,61812100,向家坪(二),1,汉江
32.3,1789621200000,5,236.57,61812100,向家坪(二),1,汉江
18.8,1789639200000,4,236.4,61812100,向家坪(二),1,汉江
14.7,1789682400000,5,236.31,61812100,向家坪(二),1,汉江
16.1,1789689600000,5,236.35,61812100,向家坪(二),1,汉江
26.4,1789707600000,5,236.5,61812100,向家坪(二),1,汉江
21.9,1789722000000,4,236.44,61812100,向家坪(二),1,汉江
13.9,1789736400000,4,236.29,61812100,向家坪(二),1,汉江
19.5,1789768800000,4,236.41,61812100,向家坪(二),1,汉江
15.3,1789776000000,4,236.33,61812100,向家坪(二),1,汉江
17.6,1789794000000,5,236.38,61812100,向家坪(二),1,汉江
24.9,1789808400000,4,236.48,61812100,向家坪(二),1,汉江
14.7,1789822800000,4,236.31,61812100,向家坪(二),1,汉江
16.1,1789858800000,4,236.35,61812100,向家坪(二),1,汉江
15.3,1789866000000,6,236.33,61812100,向家坪(二),1,汉江
38.8,1789884000000,5,236.63,61812100,向家坪(二),1,汉江
18.2,1789905600000,4,236.39,61812100,向家坪(二),1,汉江
21.9,1789945200000,4,236.44,61812100,向家坪(二),1,汉江
23.4,1789948800000,5,236.46,61812100,向家坪(二),1,汉江
31.3,1789952400000,5,236.56,61812100,向家坪(二),1,汉江
47.8,1789974000000,4,236.71,61812100,向家坪(二),1,汉江
44.4,1789999200000,5,236.68,61812100,向家坪(二),1,汉江
38.8,1790028000000,4,236.63,61812100,向家坪(二),1,汉江
57.4,1790038800000,5,236.79,61812100,向家坪(二),1,汉江
69.7,1790056800000,6,236.89,61812100,向家坪(二),1,汉江
66.0,1790078400000,4,236.86,61812100,向家坪(二),1,汉江
55.0,1790114400000,4,236.77,61812100,向家坪(二),1,汉江
50.2,1790125200000,6,236.73,61812100,向家坪(二),1,汉江
32.3,1790143200000,4,236.57,61812100,向家坪(二),1,汉江
17.1,1790164800000,4,236.37,61812100,向家坪(二),1,汉江
30.4,1790204400000,4,236.55,61812100,向家坪(二),1,汉江
33.3,1790211600000,5,236.58,61812100,向家坪(二),1,汉江
43.2,1790229600000,4,236.67,61812100,向家坪(二),1,汉江
22.6,1790251200000,4,236.45,61812100,向家坪(二),1,汉江
37.6,1790290800000,6,236.62,61812100,向家坪(二),1,汉江
47.8,1790298000000,5,236.71,61812100,向家坪(二),1,汉江
62.3,1790319600000,4,236.83,61812100,向家坪(二),1,汉江
86.7,1790341200000,5,237.02,61812100,向家坪(二),1,汉江
149.0,1790380800000,5,237.48,61812100,向家坪(二),1,汉江
135.0,1790395200000,4,237.38,61812100,向家坪(二),1,汉江
116.0,1790413200000,5,237.24,61812100,向家坪(二),1,汉江
145.0,1790431200000,6,237.45,61812100,向家坪(二),1,汉江
